Species_CooneyTaxonomy,Order,Family,chickPC1,chickPC2,ChickPCAscores,ChickPCACloseRelative,DistanceToSpeciesChickPCA,hatchlingPC1,hatchlingPC2,HatchlingPCAscores,DistanceToSpeciesHatchlingPCA,HatchlingPCACloseRelative,chickPC1FamilyEstimate,chickPC2FamilyEstimate,HatchlingPC1FamilyEstimate,HatchlingPC2FamilyEstimate
Bradypterus_montis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_palliseri,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,4.034118618,-1.20660664,-0.062179599,Estimated,4.034118618,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_seebohmi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_sylvaticus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_tacsanowskius,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,4.129515468,-1.20660664,-0.062179599,Estimated,4.129515468,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_thoracicus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_timorensis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Buettikoferella_bivittata,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Chaetornis_striata,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Cincloramphus_cruralis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Cincloramphus_mathewsi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Dromaeocercus_brunneus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Eremiornis_carteri,PASSERIFORMES,Locustellidae,-2.123214526,1.920236167,Estimated,Acrocephalus_dumetorum,4.214655278,-1.594162859,-0.5380625,Estimated,4.214655278,Acrocephalus_dumetorum,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_certhiola,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_fasciolata,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_fluviatilis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.16813582,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_lanceolata,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.37531523,-1.594162859,-0.5380625,Estimated,4.32772392,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_luscinioides,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.16813582,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_naevia,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_ochotensis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_pleskei,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Locustella_pryeri,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,0.353470572,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Malia_grata,PASSERIFORMES,Locustellidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,23.49427234,-1.594162859,-0.5380625,Estimated,23.49427234,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurulus_grosvenori,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,13.36122858,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurulus_llaneae,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,13.36122858,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurulus_mariei,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,13.36122858,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurulus_rubiginosus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,13.36122858,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurulus_whitneyi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,13.36122858,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurus_albolimbatus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,17.95464453,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurus_gramineus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,16.96960745,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurus_palustris,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,11.84765097,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Megalurus_timoriensis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,17.95464453,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Robsonius_rabori,PASSERIFORMES,Locustellidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,22.82276497,-1.594162859,-0.5380625,Estimated,21.98243215,Illadopsis_puveli,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Robsonius_sorsogonensis,PASSERIFORMES,Locustellidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,22.82276497,-1.594162859,-0.5380625,Estimated,21.98243215,Illadopsis_puveli,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Schoenicola_brevirostris,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Schoenicola_platyurus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Trichocichla_rufa,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Machaerirhynchus_flaviventer,PASSERIFORMES,Machaerirhynchidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,33.43829354,-1.594162859,-0.5380625,Estimated,33.43829354,Gymnorhina_tibicen,,,,
Machaerirhynchus_nigripectus,PASSERIFORMES,Machaerirhynchidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,33.43829354,-1.594162859,-0.5380625,Estimated,33.43829354,Gymnorhina_tibicen,,,,
Achaetops_pycnopygius,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,29.29442871,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Bradypterus_victorini,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,29.29442871,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Macrosphenus_concolor,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,37.25815962,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Macrosphenus_flavicans,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,37.25815962,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Macrosphenus_kempi,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,37.25815962,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Macrosphenus_kretschmeri,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,37.25815961,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Macrosphenus_pulitzeri,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,37.25815961,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Melocichla_mentalis,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,29.29442871,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sphenoeacus_afer,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,29.29442871,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_brachyura,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,16.01104922,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_denti,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,26.12320378,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_isabellina,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,20.52380528,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_leucophrys,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,16.01104922,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_philippae,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,20.52380528,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_rufescens,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,RealData,,,,,-1.326579716,-0.459327927
Sylvietta_ruficapilla,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,5.591411566,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_virens,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,16.01104922,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Sylvietta_whytii,PASSERIFORMES,Macrosphenidae,-2.095909368,0.633729403,Estimated,Sylvia_hortensis,41.80268068,-1.594162859,-0.5380625,Estimated,11.95068095,Sylvietta_rufescens,,,-1.326579716,-0.459327927
Dryoscopus_angolensis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,18.7960005,Dryoscopus_cubla,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Dryoscopus_cubla,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Dryoscopus_gambensis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,11.08158178,Dryoscopus_cubla,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Dryoscopus_pringlii,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Dryoscopus_sabini,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,0.855782902,Dryoscopus_pringlii,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Dryoscopus_senegalensis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,18.7960005,Dryoscopus_cubla,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_aethiopicus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_amboimensis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,Estimated,12.36451282,Laniarius_atrococcineus,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_atrococcineus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_atroflavus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_barbarus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_bicolor,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,5.538307085,Laniarius_ferrugineus,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_brauni,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,3.315420982,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_erythrogaster,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_ferrugineus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_fuelleborni,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,14.59542704,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_funebris,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_leucorhynchus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,13.16255602,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_luehderi,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_mufumbiri,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_poensis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,14.59542704,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_ruficeps,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,12.62531857,Laniarius_funebris,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Laniarius_turatii,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,6.329705354,Laniarius_ferrugineus,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_alius,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,13.55608111,Malaconotus_blanchoti,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_blanchoti,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_cruentus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,9.497441872,Malaconotus_blanchoti,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_gladiator,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,13.55608111,Malaconotus_blanchoti,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_lagdeni,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,13.55608111,Malaconotus_blanchoti,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Malaconotus_monteiri,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,Estimated,13.55608111,Malaconotus_blanchoti,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Nilaus_afer,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Rhodophoneus_cruentus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,Estimated,4.818228076,Telophorus_viridis,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Tchagra_australis,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Tchagra_jamesi,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,Estimated,1.841309034,Tchagra_senegalus,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Tchagra_minutus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424964,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Tchagra_senegalus,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
Tchagra_tchagra,PASSERIFORMES,Malaconotidae,-2.568692182,1.663749117,Estimated,Gymnorhina_tibicen,37.21424965,-1.594162859,-0.5380625,RealData,,,-1.52593325,-0.430468696,-1.326579716,-0.459327927
